y,0,1,2,3,4
1,"[2160, 976, 2648]","[2160, 976, 2648]","[2160, 976, 2648]","[2160, 976, 2648]","[2160, 976, 2648]"
1,"[521, 1753, 823]","[521, 1753, 823]","[521, 1753, 823]","[521, 1753, 823]","[521, 1753, 823]"
0,"[8022, 8467, 6663]","[8022, 8207, 9047]","[1437, 2153, 6876]","[1437, 2153, 6876]","[1437, 2153, 6876]"
0,"[1640, 96, 2494]","[1640, 96, 2494]","[1640, 96, 2494]","[774, 125, 8606]","[774, 125, 2573]"
0,"[830, 2176, 2658]","[604, 2335, 2278]","[830, 2176, 2658]","[830, 2176, 2658]","[830, 2176, 2658]"
0,"[1220, 1640, 1055]","[2881, 3468, 2831]","[1220, 1260, 840]","[1220, 1640, 1055]","[1220, 8030, 8519]"
1,"[47, 542, 1466]","[47, 542, 1466]","[47, 542, 1466]","[47, 542, 1466]","[107, 499, 1556]"
0,"[917, 1118, 1352]","[552, 602, 1017]","[552, 602, 1017]","[552, 602, 1017]","[552, 602, 1017]"
1,"[0, 1622, 4905]","[0, 1622, 4905]","[0, 1622, 4905]","[0, 1622, 4905]","[217, 3559, 5593]"
1,"[269, 428, 273]","[269, 428, 273]","[269, 428, 273]","[269, 428, 273]","[304, 593, 538]"
0,"[8022, 8467, 6663]","[8022, 8467, 6663]","[903, 1329, 6663]","[1437, 2153, 6876]","[1437, 2153, 6876]"
0,"[3493, 1690, 1189]","[3493, 1690, 1189]","[3493, 1690, 1189]","[3235, 1098, 917]","[3493, 1690, 1189]"
0,"[76, 160, 598]","[76, 160, 598]","[1632, 1728, 2508]","[76, 160, 598]","[76, 160, 598]"
1,"[880, 870, 3]","[880, 870, 3]","[880, 870, 3]","[880, 870, 3]","[3590, 3853, 854]"
0,"[3597, 3384, 1411]","[3597, 3384, 1411]","[3597, 3384, 1411]","[3111, 2771, 1319]","[3597, 3384, 1411]"
0,"[312, 903, 1329]","[312, 903, 1329]","[312, 903, 1329]","[1712, 8472, 8602]","[1712, 2727, 3487]"
1,"[2042, 2173, 366]","[2042, 2173, 366]","[2042, 2173, 366]","[2042, 2173, 366]","[644, 1139, 51]"
0,"[8022, 8467, 6663]","[903, 1329, 6663]","[1437, 2153, 6876]","[1437, 2153, 6876]","[2727, 3487, 6876]"
0,"[2592, 4279, 2183]","[8008, 8295, 8001]","[4891, 4899, 3301]","[4891, 4899, 3301]","[4891, 4899, 3301]"
1,"[3153, 5049, 2683]","[3153, 4117, 1778]","[3153, 5049, 2683]","[3153, 4117, 1778]","[3153, 4117, 1778]"
1,"[568, 224, 1536]","[568, 224, 1536]","[568, 224, 1536]","[568, 224, 1536]","[525, 393, 1569]"
0,"[5273, 4340, 7037]","[5273, 4340, 7037]","[5273, 4340, 7037]","[3217, 1780, 5409]","[5273, 4340, 7037]"
0,"[1703, 2388, 1866]","[1703, 2388, 1866]","[1703, 2388, 1866]","[3213, 2341, 1241]","[1703, 2388, 1866]"
0,"[2929, 2020, 2334]","[2929, 2020, 2334]","[5357, 4004, 4213]","[2929, 2020, 2334]","[5357, 4004, 4213]"
0,"[2642, 1513, 1984]","[2642, 1513, 1984]","[4339, 3892, 4898]","[8195, 8871, 1984]","[2642, 1513, 1984]"
0,"[2929, 2020, 2334]","[2929, 2020, 8293]","[5357, 4004, 4213]","[5357, 4004, 9047]","[4535, 4004, 4213]"
1,"[1220, 1260, 840]","[1220, 1260, 840]","[1220, 1260, 840]","[1220, 1640, 1055]","[3575, 4381, 4081]"
1,"[2929, 2020, 2334]","[2929, 2020, 8293]","[5357, 4004, 4213]","[2929, 2020, 2334]","[2929, 2020, 2334]"
1,"[4077, 670, 1801]","[4077, 670, 1801]","[4077, 670, 1801]","[4077, 670, 1801]","[7439, 5580, 6559]"
0,"[2557, 3170, 6663]","[903, 1329, 6663]","[1437, 2153, 6876]","[1437, 2153, 6876]","[1437, 2153, 6876]"
0,"[2363, 1374, 2733]","[2363, 1374, 2733]","[2363, 1374, 2733]","[1179, 364, 1093]","[2363, 1374, 2733]"
1,"[1769, 1717, 1165]","[1769, 1717, 1165]","[1769, 1717, 1165]","[1769, 1717, 1165]","[1769, 1717, 1165]"
0,"[1581, 499, 507]","[3318, 1861, 2127]","[1581, 2244, 2180]","[1581, 499, 507]","[1581, 499, 507]"
0,"[2567, 2569, 2738]","[1727, 1211, 1423]","[2567, 2569, 2738]","[2567, 2569, 2738]","[2567, 2569, 2738]"
0,"[3206, 5936, 4750]","[3206, 5936, 4750]","[4527, 6384, 6149]","[3206, 5936, 4750]","[3206, 5936, 4750]"
0,"[257, 1631, 1239]","[257, 1631, 1239]","[257, 1631, 8406]","[466, 3110, 3798]","[2668, 3110, 3798]"
0,"[2592, 4279, 8346]","[8008, 8016, 2183]","[4891, 4899, 3301]","[4891, 4899, 3301]","[4891, 4899, 3301]"
0,"[2648, 5437, 7046]","[9047, 9047, 6612]","[3198, 5437, 7046]","[2648, 5437, 7046]","[3198, 5437, 7046]"
0,"[4087, 1068, 2573]","[4087, 1068, 2573]","[4511, 1657, 3773]","[4087, 1068, 2573]","[4087, 1068, 2573]"
0,"[1684, 2633, 3453]","[1684, 2633, 3453]","[3341, 4230, 4662]","[8679, 2633, 3453]","[1684, 2633, 3453]"
0,"[2929, 2020, 2334]","[2929, 2020, 2334]","[3115, 1098, 376]","[4381, 2817, 376]","[3115, 1098, 376]"
1,"[1801, 2677, 2451]","[1801, 2677, 2451]","[1801, 2677, 2451]","[1801, 2677, 2451]","[1576, 2421, 2335]"
1,"[660, 95, 70]","[660, 95, 70]","[660, 95, 70]","[660, 95, 70]","[660, 95, 70]"
0,"[499, 507, 2026]","[499, 507, 2026]","[9047, 9047, 9047]","[499, 507, 2026]","[499, 507, 2026]"
0,"[1965, 2265, 1690]","[1965, 2265, 1690]","[1965, 2265, 1690]","[2465, 3290, 1514]","[1965, 2265, 1690]"
1,"[304, 146, 958]","[304, 146, 958]","[304, 146, 958]","[304, 146, 958]","[269, 134, 1030]"
0,"[8643, 1329, 6663]","[1437, 2153, 6876]","[903, 1329, 6663]","[8419, 8729, 6876]","[2727, 3487, 6876]"
0,"[366, 8247, 8577]","[633, 420, 1989]","[366, 352, 1628]","[366, 352, 1628]","[366, 352, 1628]"
0,"[7318, 7078, 4174]","[6530, 7026, 3540]","[6530, 7026, 3540]","[6530, 7026, 3540]","[6530, 7026, 3540]"
0,"[2929, 2020, 2334]","[3115, 1098, 376]","[2929, 2020, 2334]","[2929, 2020, 2334]","[2929, 2020, 2334]"
0,"[1584, 1372, 819]","[1584, 1372, 819]","[1584, 1372, 819]","[746, 295, 214]","[1584, 1372, 819]"
0,"[62, 6, 7]","[62, 6, 7]","[62, 6, 7]","[1439, 730, 1101]","[62, 6, 7]"
0,"[2366, 3485, 2160]","[2366, 3485, 2160]","[2366, 3485, 2160]","[1239, 2317, 1198]","[2366, 3485, 2160]"
1,"[1507, 462, 354]","[143, 55, 354]","[1507, 462, 354]","[1507, 462, 354]","[1507, 462, 354]"
1,"[1698, 4523, 4158]","[1698, 4523, 4158]","[1698, 4523, 4158]","[1698, 4523, 4158]","[3454, 4860, 4656]"
1,"[499, 507, 2026]","[499, 507, 2026]","[2244, 2180, 3453]","[499, 507, 2026]","[499, 507, 2026]"
0,"[1260, 840, 2369]","[3714, 2905, 2369]","[1260, 840, 2369]","[1640, 1055, 1908]","[1146, 717, 2049]"
1,"[1591, 2729, 2274]","[1591, 2729, 2274]","[8596, 2729, 2274]","[1591, 2729, 2274]","[545, 1686, 1416]"
0,"[1284, 2683, 320]","[1284, 2683, 320]","[1284, 2683, 320]","[1851, 3598, 1498]","[1284, 2683, 320]"
0,"[1477, 3478, 1800]","[1477, 3478, 1800]","[1090, 3335, 2281]","[1477, 3478, 1800]","[1477, 3478, 1800]"
0,"[47, 542, 1466]","[107, 499, 1556]","[47, 542, 1466]","[47, 542, 1466]","[47, 542, 1466]"
1,"[7046, 6282, 5753]","[7046, 6282, 5753]","[7046, 6282, 5753]","[7046, 6282, 5753]","[6271, 5255, 4090]"
0,"[2929, 2020, 2334]","[2929, 2020, 2334]","[3115, 1098, 376]","[3115, 1098, 376]","[4381, 2817, 376]"
0,"[1260, 840, 2369]","[3714, 2905, 2369]","[1640, 1055, 1908]","[1640, 1055, 1908]","[1640, 1055, 1908]"
0,"[6139, 6999, 7745]","[6139, 6999, 7745]","[6139, 6999, 7745]","[1641, 3478, 5721]","[6139, 6999, 7745]"
0,"[2842, 3723, 3275]","[2842, 3723, 3275]","[4643, 4894, 4611]","[2842, 3723, 3275]","[2842, 3723, 3275]"
0,"[1139, 385, 1151]","[1139, 385, 1151]","[239, 54, 282]","[1139, 385, 1151]","[1139, 385, 1151]"
0,"[2929, 2020, 2334]","[2929, 2020, 2334]","[3115, 1098, 376]","[3115, 1098, 376]","[3115, 1098, 376]"
1,"[6921, 6645, 4086]","[6921, 6645, 4086]","[6921, 6645, 4086]","[6921, 6645, 4086]","[7767, 7652, 5185]"
0,"[1182, 223, 1787]","[600, 233, 2034]","[1182, 223, 1787]","[1182, 223, 1787]","[1182, 223, 1787]"
0,"[927, 107, 2648]","[927, 107, 2648]","[927, 8100, 8040]","[1504, 156, 3011]","[927, 107, 2648]"
0,"[95, 70, 1344]","[95, 70, 1344]","[95, 70, 1344]","[528, 754, 2010]","[95, 70, 1344]"
1,"[4705, 4900, 4280]","[4705, 4900, 4280]","[4705, 4900, 4280]","[4705, 4900, 4280]","[4705, 4900, 5880]"
0,"[5437, 7046, 6282]","[5437, 7046, 6282]","[8396, 9047, 6282]","[5437, 7046, 6282]","[5872, 7114, 6951]"
0,"[4471, 7709, 7814]","[4471, 7709, 7814]","[3257, 7606, 7692]","[4471, 7709, 7814]","[4471, 7709, 6821]"
0,"[3153, 8970, 8705]","[4845, 5203, 3052]","[3153, 4117, 1778]","[3153, 4117, 1778]","[3153, 4117, 1778]"
0,"[6236, 3575, 4656]","[6236, 3575, 4656]","[6236, 3575, 4656]","[6996, 4739, 4871]","[6236, 3575, 4656]"
1,"[1272, 2461, 2469]","[1272, 2461, 2469]","[1272, 2461, 2469]","[1272, 2461, 2469]","[1272, 2461, 2469]"
0,"[312, 903, 1329]","[449, 1211, 2572]","[312, 903, 1329]","[312, 903, 1329]","[312, 903, 1329]"
0,"[4867, 2152, 4102]","[4867, 2152, 4102]","[4867, 2152, 4102]","[2819, 768, 909]","[4867, 2152, 4102]"
0,"[3603, 4629, 3399]","[3603, 8799, 8175]","[3603, 8799, 8175]","[3603, 4629, 3399]","[4983, 6202, 5067]"
0,"[7046, 6282, 5753]","[7046, 6282, 5753]","[6271, 5255, 4090]","[7046, 6282, 5753]","[7046, 6282, 5753]"
0,"[2302, 2340, 4812]","[2302, 2340, 4812]","[2302, 2340, 4812]","[2257, 2002, 3496]","[2302, 2340, 4812]"
0,"[8643, 1329, 6663]","[8022, 8467, 6663]","[1437, 2153, 6876]","[1437, 2153, 6876]","[1437, 2153, 6876]"
0,"[840, 2369, 2410]","[840, 2369, 2410]","[840, 2369, 2410]","[1065, 1480, 2081]","[1055, 1908, 2410]"
0,"[2880, 1983, 1665]","[2811, 1987, 1954]","[2811, 1987, 1954]","[2811, 1987, 1954]","[2811, 1987, 1954]"
1,"[778, 8189, 8119]","[778, 681, 132]","[778, 681, 132]","[778, 681, 132]","[1106, 897, 284]"
0,"[1151, 496, 629]","[3606, 1645, 2516]","[1151, 496, 629]","[1151, 8687, 8291]","[1151, 496, 629]"
0,"[2642, 1513, 1984]","[2642, 1513, 1984]","[4339, 3892, 4898]","[2642, 1513, 1984]","[2642, 1513, 3130]"
0,"[2302, 2340, 4812]","[2302, 1283, 3113]","[2257, 2002, 3496]","[2302, 2340, 4812]","[2302, 2340, 4812]"
0,"[2153, 1965, 2265]","[1561, 1745, 1711]","[2153, 1965, 2265]","[2153, 1965, 2265]","[2153, 1965, 2265]"
0,"[677, 1365, 1584]","[677, 1365, 1584]","[677, 1365, 1584]","[3048, 3747, 3766]","[677, 1365, 1584]"
0,"[3035, 187, 2257]","[3035, 187, 2257]","[3035, 187, 2257]","[3449, 279, 2748]","[3035, 187, 2257]"
1,"[1351, 2682, 1507]","[1351, 2682, 1062]","[1351, 2682, 1507]","[1351, 2682, 1507]","[1288, 2105, 1847]"
0,"[777, 1646, 1472]","[777, 1646, 1472]","[777, 1646, 1472]","[713, 1129, 388]","[713, 1488, 1412]"
0,"[777, 1646, 1472]","[713, 1129, 388]","[777, 1646, 1472]","[777, 1646, 1472]","[777, 8437, 8007]"
1,"[2410, 4051, 1734]","[2410, 4051, 1734]","[2410, 4051, 1734]","[2410, 4051, 1734]","[2614, 3311, 2128]"
1,"[1691, 2025, 3114]","[1691, 2025, 3114]","[1691, 2025, 3114]","[1691, 2025, 3114]","[44, 54, 321]"
0,"[404, 542, 3007]","[404, 542, 3007]","[404, 542, 3007]","[720, 499, 2852]","[404, 542, 2517]"
0,"[4832, 2580, 2929]","[4832, 2580, 2929]","[4832, 2580, 8135]","[3843, 2192, 4535]","[3843, 2192, 4535]"
0,"[777, 1646, 1472]","[777, 1646, 1472]","[8022, 8853, 8299]","[713, 1129, 388]","[713, 1129, 388]"
0,"[1503, 2019, 6724]","[1503, 2019, 8162]","[1503, 2019, 6724]","[945, 674, 6576]","[1503, 2019, 6724]"
1,"[2808, 2356, 260]","[2808, 2356, 260]","[2808, 2356, 260]","[2808, 2356, 260]","[2808, 2356, 260]"
1,"[4471, 7709, 7814]","[4471, 7709, 7814]","[1797, 6699, 7015]","[4471, 7709, 7814]","[3257, 7606, 7692]"
0,"[1260, 840, 2369]","[1260, 840, 2369]","[1260, 840, 2369]","[1640, 1055, 1908]","[8873, 8904, 1908]"
1,"[6853, 2270, 2814]","[6853, 2270, 2814]","[6853, 2270, 2814]","[6853, 2270, 2814]","[6071, 1610, 1455]"
0,"[2446, 699, 401]","[8802, 699, 401]","[2446, 699, 401]","[3292, 1192, 388]","[2446, 699, 401]"
1,"[1801, 2677, 2451]","[1801, 2677, 2451]","[1801, 2677, 2451]","[1801, 2677, 2451]","[1801, 2677, 2451]"
0,"[927, 107, 2648]","[927, 107, 2648]","[927, 9047, 9047]","[927, 107, 2648]","[1282, 400, 3198]"
0,"[1260, 840, 2369]","[1260, 840, 2369]","[1640, 1055, 1908]","[1640, 1055, 1908]","[4381, 4081, 1908]"
1,"[3402, 2052, 348]","[3402, 2052, 348]","[3402, 2052, 348]","[3402, 2052, 348]","[3402, 2052, 348]"
0,"[4067, 3698, 3709]","[4067, 3698, 3709]","[4067, 3698, 3709]","[749, 1033, 1595]","[4067, 3698, 3709]"
0,"[493, 2925, 3665]","[830, 2176, 2658]","[830, 2176, 2658]","[830, 2176, 2658]","[830, 2176, 2658]"
0,"[5226, 530, 289]","[6864, 3413, 3066]","[5226, 530, 289]","[5226, 530, 289]","[5226, 530, 289]"
0,"[3079, 373, 461]","[3079, 373, 461]","[3079, 373, 461]","[3842, 900, 575]","[3079, 373, 461]"
0,"[1220, 1260, 840]","[3575, 3714, 2905]","[1220, 1640, 1055]","[1220, 1640, 1055]","[1220, 1640, 1055]"
0,"[1260, 840, 2369]","[1260, 840, 2369]","[1260, 840, 2369]","[1640, 1055, 1908]","[1640, 1055, 2283]"
0,"[3059, 3447, 3555]","[4514, 4942, 5181]","[3059, 3447, 3555]","[3059, 3447, 3555]","[3059, 3447, 3555]"
1,"[765, 1837, 2433]","[765, 1837, 2433]","[765, 1837, 2433]","[765, 1837, 2433]","[720, 1593, 2031]"
1,"[1246, 1980, 1351]","[1246, 1980, 1351]","[1246, 1980, 1351]","[1246, 1980, 1351]","[1246, 1980, 1351]"
0,"[3698, 3709, 2702]","[4496, 3422, 3047]","[3698, 3709, 2702]","[3698, 3709, 2702]","[3698, 3709, 2702]"
0,"[777, 1646, 1472]","[777, 1646, 8299]","[777, 1646, 1472]","[713, 1129, 388]","[713, 1129, 388]"
1,"[4320, 5844, 7275]","[4320, 5844, 7275]","[4320, 5844, 7275]","[4320, 5844, 7275]","[5805, 5710, 7456]"
0,"[1954, 2554, 2341]","[1954, 2554, 2341]","[1954, 2554, 2341]","[993, 2369, 8835]","[1954, 2554, 2341]"
0,"[927, 107, 2648]","[1282, 400, 3198]","[927, 107, 8107]","[927, 107, 2648]","[1282, 400, 3198]"
0,"[939, 1425, 1896]","[912, 1034, 1347]","[939, 1425, 1896]","[939, 1425, 1896]","[939, 1425, 1896]"
0,"[3100, 2857, 6254]","[3100, 2857, 6254]","[3100, 2857, 6254]","[3427, 2588, 6444]","[3100, 2857, 6254]"
0,"[499, 507, 2026]","[499, 507, 2026]","[2244, 2180, 3453]","[238, 151, 967]","[499, 507, 2026]"
0,"[8022, 8467, 6663]","[1437, 2153, 6876]","[8022, 8467, 6663]","[1437, 2153, 6876]","[2727, 3487, 6876]"
1,"[1209, 3761, 3620]","[1209, 3761, 3620]","[1209, 3761, 3620]","[1209, 3761, 3620]","[2203, 3417, 3551]"
1,"[2554, 2341, 2842]","[2554, 2341, 2842]","[2554, 2341, 2842]","[2369, 3478, 2842]","[2192, 2285, 2082]"
0,"[1528, 61, 36]","[1831, 187, 115]","[1528, 61, 36]","[1831, 187, 115]","[1528, 61, 36]"
0,"[1220, 8030, 8519]","[1220, 1260, 840]","[1220, 1260, 840]","[1220, 1260, 840]","[3575, 3714, 4080]"
1,"[496, 629, 1684]","[496, 629, 1684]","[496, 629, 1684]","[496, 629, 1684]","[2684, 3866, 4736]"
0,"[927, 107, 2648]","[927, 107, 2648]","[927, 107, 2648]","[1282, 400, 3198]","[1282, 400, 3198]"
0,"[8012, 840, 2369]","[1640, 1055, 1908]","[1260, 840, 2369]","[1640, 1055, 1908]","[1640, 1055, 1908]"
0,"[7539, 4952, 4977]","[7026, 3540, 3941]","[7026, 3540, 3941]","[8788, 3540, 3941]","[7026, 3540, 3941]"
0,"[5049, 2683, 2337]","[4117, 1778, 1593]","[5049, 2683, 2337]","[4117, 1778, 1593]","[4117, 1778, 1593]"
1,"[4166, 451, 821]","[4166, 451, 821]","[4166, 451, 821]","[4166, 451, 821]","[4772, 569, 1311]"
0,"[1329, 6663, 7213]","[1329, 6663, 7213]","[2153, 6876, 7213]","[492, 4895, 5372]","[2153, 6876, 7213]"
1,"[4705, 4900, 4280]","[4705, 4900, 4280]","[4705, 4900, 4280]","[4705, 4900, 4280]","[4705, 4900, 4280]"
0,"[3447, 3555, 447]","[3521, 3873, 800]","[3447, 3555, 447]","[3447, 3555, 447]","[3447, 3555, 447]"
1,"[1581, 499, 507]","[1581, 2244, 2180]","[1581, 499, 507]","[1581, 499, 507]","[1732, 542, 359]"
0,"[4077, 670, 1801]","[7439, 5580, 6559]","[4077, 670, 1801]","[4077, 670, 1801]","[4077, 670, 1801]"
0,"[7397, 4087, 1068]","[4614, 4087, 1068]","[7570, 4235, 1692]","[7397, 4087, 9047]","[7397, 4087, 9047]"
0,"[3555, 447, 82]","[2599, 66, 69]","[8707, 8013, 82]","[3555, 447, 82]","[3555, 447, 82]"
1,"[507, 2026, 3195]","[507, 2026, 3195]","[2180, 3453, 3195]","[507, 2026, 3195]","[507, 2026, 3195]"
0,"[1260, 840, 2369]","[1260, 840, 2369]","[1260, 840, 2369]","[3092, 1757, 1480]","[1640, 1055, 1908]"
0,"[3384, 1411, 4366]","[3384, 1411, 4366]","[3384, 1411, 4366]","[4238, 2163, 4538]","[3384, 1411, 4366]"
0,"[257, 1631, 1239]","[257, 1631, 1239]","[257, 1631, 1239]","[8028, 8050, 3798]","[2668, 3110, 3798]"
0,"[1033, 1166, 132]","[1033, 1166, 132]","[1033, 1166, 132]","[1683, 1050, 260]","[1033, 1166, 132]"
1,"[2153, 1965, 2265]","[2153, 1965, 2265]","[2153, 1965, 2265]","[2153, 1965, 2265]","[2708, 3212, 3493]"
0,"[715, 539, 325]","[302, 536, 169]","[302, 536, 169]","[302, 536, 169]","[302, 536, 169]"
1,"[4812, 3018, 3962]","[4812, 3018, 3962]","[4812, 3018, 3962]","[4812, 3018, 3962]","[4337, 8229, 8035]"
0,"[7814, 6853, 2270]","[7814, 6853, 2270]","[7015, 6853, 2270]","[6821, 4603, 490]","[7814, 6853, 2270]"
1,"[354, 424, 842]","[354, 424, 842]","[354, 424, 842]","[354, 424, 842]","[399, 387, 976]"
0,"[1260, 840, 2369]","[1260, 840, 2369]","[1260, 840, 2369]","[4381, 4081, 1908]","[1640, 1055, 1908]"
0,"[627, 210, 329]","[627, 210, 329]","[627, 210, 329]","[984, 306, 478]","[627, 210, 329]"
0,"[327, 242, 582]","[327, 242, 582]","[211, 51, 521]","[327, 242, 582]","[327, 242, 582]"
0,"[1260, 840, 2369]","[3468, 2831, 2369]","[1260, 840, 2369]","[1260, 840, 2369]","[1640, 1055, 1908]"
0,"[840, 2369, 2410]","[840, 2369, 2410]","[2905, 2369, 2410]","[840, 2369, 2410]","[4080, 4021, 3468]"
0,"[4496, 3943, 389]","[4496, 3943, 389]","[5380, 4729, 1332]","[4496, 3943, 389]","[4496, 3943, 389]"
0,"[1507, 462, 354]","[1507, 462, 354]","[1507, 462, 354]","[1062, 130, 38]","[1507, 462, 354]"
1,"[7026, 3540, 3941]","[7026, 3540, 3941]","[7026, 3540, 3941]","[7026, 3540, 3941]","[7026, 3540, 3941]"
0,"[6584, 5237, 320]","[6584, 5237, 320]","[6584, 5237, 320]","[6143, 4323, 222]","[6584, 5237, 320]"
0,"[2395, 472, 1433]","[2395, 472, 322]","[1481, 117, 371]","[2395, 472, 1433]","[2395, 472, 1433]"
0,"[1246, 1980, 1351]","[1246, 1980, 1351]","[3193, 3332, 3286]","[1246, 1980, 1351]","[1246, 1980, 1351]"
0,"[2929, 2020, 8293]","[3115, 1098, 376]","[3115, 1098, 376]","[4535, 4004, 4213]","[4535, 4004, 4213]"
0,"[1477, 3478, 1800]","[1477, 3478, 1800]","[1477, 3478, 1800]","[816, 2737, 1886]","[1477, 3478, 1800]"
0,"[3603, 4629, 3399]","[3603, 4629, 3399]","[4983, 9047, 8025]","[4983, 6202, 5067]","[4983, 6202, 5067]"
0,"[3132, 823, 1640]","[3132, 823, 1640]","[3474, 315, 544]","[3132, 823, 1640]","[3132, 823, 774]"
1,"[2451, 4470, 4305]","[2451, 4470, 4305]","[2451, 4470, 4305]","[2451, 4470, 4305]","[991, 2165, 1786]"
0,"[6183, 693, 32]","[6183, 693, 32]","[6614, 1278, 483]","[6183, 693, 32]","[6183, 693, 32]"
0,"[1172, 367, 2570]","[1152, 513, 2914]","[8232, 513, 2914]","[1152, 513, 2914]","[1152, 513, 2914]"
1,"[312, 903, 1329]","[312, 903, 1329]","[312, 903, 1329]","[312, 903, 1329]","[312, 903, 1329]"
1,"[6, 28, 463]","[6, 28, 463]","[6, 28, 463]","[6, 28, 463]","[12, 72, 716]"
0,"[1260, 840, 2369]","[1260, 840, 2369]","[1640, 8089, 8194]","[1640, 1055, 1908]","[1640, 1055, 1908]"
0,"[3620, 5050, 2580]","[3620, 5050, 2580]","[3224, 4084, 1761]","[3620, 5050, 2580]","[3620, 5050, 2580]"
1,"[1477, 3478, 1800]","[8088, 8356, 1800]","[8663, 3478, 1800]","[1477, 3478, 1800]","[1477, 3478, 1800]"
0,"[32, 60, 0]","[32, 60, 0]","[312, 437, 97]","[32, 60, 0]","[32, 60, 0]"
1,"[2929, 2020, 2334]","[2929, 2020, 8293]","[5357, 4004, 9047]","[5357, 4004, 4213]","[2929, 2020, 2334]"
0,"[3918, 4610, 4293]","[2245, 4438, 4707]","[3918, 4610, 4293]","[3918, 4610, 4293]","[3918, 4610, 4293]"
0,"[1859, 1233, 512]","[1859, 1233, 512]","[8105, 8318, 512]","[1859, 1233, 512]","[3163, 2822, 2109]"
1,"[1851, 3598, 1498]","[1284, 2683, 320]","[1851, 3598, 1498]","[1851, 3598, 1498]","[1851, 3598, 1498]"
1,"[7026, 3540, 3941]","[7026, 3540, 3941]","[7026, 3540, 3941]","[7026, 3540, 3941]","[7420, 5192, 5154]"
0,"[1984, 1943, 3416]","[2140, 3031, 3729]","[1984, 1943, 3416]","[1984, 1943, 3416]","[1984, 1943, 3416]"
0,"[927, 107, 2648]","[927, 107, 8107]","[927, 107, 2648]","[1282, 400, 3198]","[927, 107, 2648]"
1,"[3670, 4518, 3729]","[3670, 4518, 3729]","[3670, 4518, 3729]","[3670, 4518, 3729]","[3543, 4108, 3416]"
1,"[1284, 2683, 320]","[1284, 2683, 320]","[1851, 3598, 1498]","[1851, 3598, 1498]","[9047, 9047, 9047]"
0,"[2517, 2861, 4196]","[2517, 2861, 4196]","[3007, 3748, 5157]","[3007, 3748, 5157]","[3007, 3748, 5157]"
0,"[3714, 2905, 2369]","[1260, 840, 2369]","[1260, 840, 2369]","[1640, 1055, 1908]","[1640, 1055, 1908]"
1,"[2023, 1302, 1182]","[2023, 1302, 1182]","[2023, 1302, 1182]","[2023, 1302, 1182]","[2980, 2100, 1985]"
0,"[3653, 2491, 1531]","[3653, 2491, 1531]","[3653, 2491, 1531]","[2906, 2053, 1034]","[3653, 2491, 1531]"
0,"[1778, 1593, 6521]","[1778, 1593, 6521]","[2208, 1837, 6755]","[1778, 1593, 6521]","[1778, 1593, 6521]"
0,"[903, 1329, 8781]","[903, 1329, 6663]","[1437, 2153, 6876]","[1437, 2153, 6876]","[1437, 2153, 6876]"
1,"[927, 107, 2648]","[927, 107, 2648]","[1282, 400, 3198]","[927, 107, 2648]","[927, 107, 2648]"
1,"[4471, 7709, 7814]","[4471, 7709, 7814]","[1797, 6699, 7015]","[4471, 7709, 7814]","[4471, 7709, 7814]"
1,"[2856, 5273, 4340]","[2856, 5273, 4340]","[2856, 5273, 4340]","[2856, 5273, 4340]","[2856, 5273, 4340]"
1,"[777, 1646, 1472]","[777, 1646, 1472]","[777, 1646, 1472]","[777, 1646, 8299]","[713, 1129, 388]"
1,"[1989, 2463, 4697]","[1989, 2463, 4697]","[1989, 2463, 4697]","[1989, 2463, 4697]","[812, 1951, 4032]"
0,"[3504, 2995, 3536]","[2352, 1831, 3077]","[3504, 2995, 3536]","[3504, 2995, 8525]","[3504, 2995, 3536]"
1,"[5189, 5771, 6183]","[5189, 5771, 6183]","[5189, 5771, 6183]","[5189, 5771, 6183]","[179, 903, 778]"
0,"[5080, 7018, 4320]","[5080, 7018, 4320]","[5080, 7018, 4320]","[4699, 6347, 3825]","[5080, 7018, 4320]"
0,"[1672, 584, 707]","[1672, 584, 707]","[891, 588, 366]","[1672, 584, 707]","[1672, 584, 707]"
1,"[4051, 1734, 1681]","[4051, 1734, 1681]","[4051, 1734, 9014]","[4051, 1734, 1681]","[1908, 1029, 1011]"
0,"[4832, 2580, 2929]","[4832, 2580, 2929]","[4832, 2580, 3115]","[4832, 2580, 2929]","[3843, 2192, 4535]"
1,"[447, 82, 71]","[447, 82, 71]","[447, 82, 71]","[447, 82, 71]","[2671, 1239, 1094]"
0,"[468, 609, 184]","[9047, 9047, 9047]","[468, 609, 184]","[468, 609, 184]","[468, 609, 184]"
0,"[1260, 840, 2369]","[8120, 8935, 2369]","[1260, 840, 2369]","[1640, 1055, 1908]","[1640, 1055, 1908]"
0,"[777, 1646, 1472]","[777, 1646, 1472]","[8022, 8853, 1472]","[713, 1129, 388]","[713, 1129, 388]"
0,"[4891, 4899, 3301]","[2592, 3595, 2025]","[4891, 4899, 3301]","[4891, 4899, 3301]","[4891, 4899, 3301]"
0,"[8441, 2020, 2334]","[2929, 2020, 2334]","[3115, 1098, 376]","[3115, 1098, 376]","[3115, 1098, 376]"
0,"[1545, 3903, 3597]","[1545, 3903, 3597]","[2373, 4853, 4342]","[1545, 3903, 3597]","[1545, 3903, 3597]"
0,"[2261, 2216, 404]","[2261, 2216, 404]","[2261, 2216, 404]","[1775, 960, 216]","[2261, 2216, 404]"
